No. hidden,Best Acc,Worst Acc,Mean,STD,Mean Time,STD Time,Mean Epochs,STD Epochs
4,74.9034749034749,71.042471042471,72.7027027027027,1.01420274413619,0.43107612,0.395013305499996,15.6,3.33999334663343
7,76.0617760617761,72.2007722007722,73.2046332046332,1.15400317999794,0.42717138,0.139388339920508,17,2.62466929133727
10,74.1312741312741,71.042471042471,72.8571428571429,1.27471614048024,0.38067693,0.0699639851460585,15.9,4.95423500093046
12,74.5173745173745,72.5868725868726,73.3590733590733,0.704919636428782,0.41105318,0.079138696912331,16.6,3.80642731296539
15,74.5173745173745,69.8841698841699,72.7027027027027,1.63859071123827,0.46113531,0.055916477466594,15.1,2.7264140062238
20,76.0617760617761,68.3397683397683,72.3938223938224,1.90241254814601,0.54177885,0.0991972210459911,13.1,3.14289321768618
