No. hidden,Best Acc,Worst Acc,Mean,STD,Mean Time,STD Time,Mean Epochs,STD Epochs
4,72.4137931034483,72.4137931034483,72.4137931034483,0,0.19025683,0.0252559263699104,8.1,1.79195734076208
7,75.8620689655172,41.3793103448276,69.6551724137931,9.99405292840651,0.20137201,0.0164552893494564,6.5,2.36877840059198
10,75.8620689655172,48.2758620689655,70,7.97174293535618,0.23295916,0.0244113180595122,6.5,0.707106781186548
12,79.3103448275862,48.2758620689655,70.6896551724138,8.16820138135166,0.2290993,0.0287143680314693,8,2.94392028877595
15,75.8620689655172,68.9655172413793,72.7586206896552,1.95740073171568,0.30280778,0.254734284182112,7,1.05409255338946
20,75.8620689655172,72.4137931034483,73.448275862069,1.66567548806775,0.25538949,0.049008824646394,7.9,1.10050493461461
