No. hidden,Best Acc,Worst Acc,Mean,STD,Mean Time,STD Time,Mean Epochs,STD Epochs
4,51.4986376021798,44.9591280653951,46.8801089918256,2.10616695784038,0.7481557,0.100272922291647,15.6,2.91356978445495
7,48.6376021798365,45.3678474114441,46.8801089918256,0.916065505975998,0.85065685,0.151863842923633,14.2,3.35989417822777
10,51.0899182561308,46.1852861035422,48.4059945504087,1.53742500989467,1.01980389,0.166237028465277,13.3,2.66874918683308
12,49.3188010899183,38.9645776566758,46.4305177111717,2.85403465668388,1.31568794,0.293663673056888,14.8,3.67574633389073
15,50.5449591280654,45.9128065395095,47.9972752043597,1.77408400987709,1.75939971,0.23763056725122,13.5,1.84089350286454
20,49.7275204359673,46.1852861035422,48.0926430517711,1.25524749873617,2.72912043,1.2228939717822,16.4,6.02218122167265
