No. hidden,Best Acc,Worst Acc,Mean,STD,Mean Time,STD Time,Mean Epochs,STD Epochs
4,46.7302452316076,12.3978201634877,39.8228882833788,10.5125666067911,239.93523382,245.771592515192,14.8,6.51152823843988
7,47.9564032697548,23.7057220708447,41.2261580381471,7.98555742557707,148.73281467,227.610300617482,13.4,9.85675177508065
10,46.1852861035422,10.8991825613079,32.3978201634877,12.1585132366931,101.17256862,201.44871369816,10.2,8.97898781724434
12,46.7302452316076,20.1634877384196,37.6430517711172,9.04397988653838,244.65532249,253.163853197901,11.8,8.81665091365953
15,44.9591280653951,10.4904632152589,30.4495912806539,9.45844952390447,53.72116312,154.524103491113,8.1,5.64604089409365
20,48.6376021798365,20.8446866485014,33.0381471389646,8.72838853327191,103.68157307,208.816609597998,8.3,7.30372811955952
